KK,O,JJ,MM,TT,g,ZS,ZM,d,DD,N,C,c,EE,H,F,V,f,zz,GG,8HHHH,sectors,remarks
23,1,94,1,8,1,15,38,2,0,3,1,0,1,1,1,1,2,,6,8////,d,Marburg
22,1,94,1,9,0,15,10,1,1,6,5,,2,1,1,2,,,5,8////,,
22,1,94,1,10,0,11,30,1,3,6,5,,2,1,1,2,,,5,8////,,UH
10,1,94,1,12,0,8,15,2,1,6,5,5,8,1,4,2,,,4,804//,,Front? (weit vor Earmfront)
38,1,94,1,12,0,12,4,2,0,,3,7,3,1,1,1,1,7,8,8////,,5'
26,1,94,1,12,0,12,40,2,2,9,1,5,1,1,1,1,,,8,8////,b-c-d-e,kA kE
28,1,94,1,12,0,12,40,1,12,8,3,2,1,2,1,1,,7,8,8////,a-b-c-d-e-f-g,
28,1,94,1,12,0,12,40,1,3,8,3,2,5,0,1,1,,7,8,8////,,
38,1,94,1,12,0,12,40,2,10,,3,7,1,0,1,1,1,7,8,8////,b-c-d-e-f,kE durch As
28,1,94,1,12,0,12,42,1,1,8,3,2,2,1,1,1,,7,8,8////,,
9,1,94,1,12,0,13,15,1,2,6,5,7,1,0,4,1,1,7,8,8////,c-d-e-f,"kA kE, fraktuiert"
4,1,94,1,12,2,13,30,2,8,8,1,5,1,0,4,1,1,5,8,8////,b-c-d-e-f,UH
24,1,94,1,12,2,13,30,2,6,6,5,8,1,0,0,1,1,6,8,8////,c-d-e,
29,1,94,1,12,0,14,5,1,1,6,3,7,2,1,4,1,,6,8,8////,,
2,1,94,1,12,0,14,40,1,4,,3,2,1,0,1,1,1,10,8,8////,b-c-d/f,
29,1,94,1,12,0,14,50,1,2,8,5,7,1,1,4,1,,5,8,8////,c-d-e,
50,1,94,1,13,0,12,0,1,1,8,5,,1,1,1,1,,,9,8////,b/d,kE
20,1,94,1,13,2,12,25,2,0,9,7,2,11,2,1,1,2,2,9,8////,,10 sek!
29,1,94,1,13,0,14,55,1,2,5,3,5,1,1,1,1,,,8,8////,c-d-e,"UH 15-15.15, sehr diffus"
29,1,94,1,13,0,15,15,1,1,5,3,5,3,1,1,1,,,8,8////,,
2,1,94,1,13,0,15,20,1,5,1,6,3,1,1,1,1,,,8,8////,c-d,
2,1,94,1,13,0,15,20,1,5,1,6,3,3,2,1,2,,,8,8////,,
2,1,94,1,13,0,15,20,1,5,1,6,3,5,0,1,1,,,8,8////,,
38,1,94,1,13,0,15,20,1,2,7,5,5,1,0,1,1,,,8,8////,c-d-e,
38,1,94,1,15,0,8,50,1,2,2,3,7,8,0,0,2,,,8,803//,,
22,1,94,1,15,0,15,5,2,1,8,5,,1,0,4,1,,,5,8////,c-d-e,
44,1,94,1,15,1,16,35,2,0,4,3,7,1,0,1,1,,,35,8////,c-d-e,"kE, Manchester"
38,1,94,1,16,0,9,5,1,10,8,5,7,1,1,1,1,,8,8,8////,b-c-d-e-f,
38,1,94,1,16,0,9,5,1,4,8,5,7,2,1,1,1,,8,8,8////,,
9,1,94,1,16,0,9,20,1,10,8,3,8,1,1,1,1,1,8,8,8////,b-c-d-e-f,anfangs fraktuiert
9,1,94,1,16,0,9,20,1,1,8,3,8,3,1,1,2,1,8,8,8////,,
28,1,94,1,16,0,9,20,1,4,8,3,7,1,1,1,1,1,8,8,8////,a-b-c-d-e-f-g,
28,1,94,1,16,0,9,20,1,2,8,3,7,8,1,0,1,1,8,8,815//,,UB
38,1,94,1,16,0,9,20,1,5,8,5,7,5,0,1,1,,8,8,8////,,
28,1,94,1,16,0,9,28,1,3,8,3,7,3,1,1,1,1,8,8,8////,,
28,1,94,1,16,0,9,29,1,1,8,3,7,2,1,1,2,1,8,8,8////,,8°-Schweif
28,1,94,1,16,0,9,29,1,1,8,3,7,15,1,1,2,1,8,8,8////,,
4,1,94,1,16,0,9,30,2,0,7,1,7,2,1,1,1,2,6,8,8////,,
28,1,94,1,16,0,9,35,1,0,8,3,7,5,0,1,1,1,8,8,8////,,
2,1,94,1,16,0,10,0,1,25,5,3,2,1,2,1,1,,,8,8////,b-c-d-e-f-g,
2,1,94,1,16,0,10,0,1,25,5,3,2,2,0,1,1,,,8,8////,,
24,1,94,1,16,2,10,0,2,12,5,5,8,1,0,0,1,2,,8,8////,a-b-c-d-e-f-g,
24,1,94,1,16,2,10,0,2,4,5,5,0,2,1,1,2,2,,8,8////,,
24,1,94,1,16,2,10,0,2,4,5,5,0,3,1,1,2,2,,8,8////,,
26,1,94,1,16,0,10,0,1,3,8,1,5,1,0,1,1,,,8,8////,c-d-e,kA kE
29,1,94,1,16,0,10,5,1,30,8,5,8,3,2,1,1,,8,8,8////,,"kA, UB 10.35-13.15, 6°-Schweif"
4,1,94,1,16,0,10,10,2,5,7,1,9,1,0,4,1,2,5,8,8////,c-d-e-f,
29,1,94,1,16,0,10,10,1,30,8,5,8,2,1,1,1,,8,8,8////,,UB 10.50-13.15
29,1,94,1,16,0,10,35,1,24,8,5,8,1,2,1,1,,7,8,8////,b-c-d-e-f,
51,1,94,1,16,0,11,0,1,1,6,3,7,1,2,0,1,2,6,8,8////,b-c-d-e-f,
43,1,94,1,16,0,11,15,2,18,7,5,7,1,1,1,1,,,8,8////,b-c-d-e-f,
28,1,94,1,16,0,11,30,1,5,8,3,7,1,1,1,1,1,6,8,8////,b-c-d-e-f,
2,1,94,1,16,0,12,10,1,12,5,3,2,3,2,1,2,,,8,8////,,
2,1,94,1,16,0,12,10,1,12,5,3,2,5,1,1,1,,,8,8////,,
29,1,94,1,16,0,12,15,1,0,8,3,8,11,0,4,1,,6,8,8////,,"kA, 20°L-20°R"
38,1,94,1,16,0,12,40,1,1,8,3,0,1,0,1,1,,4,8,8////,b-c-d-e-f,
38,1,94,1,16,0,12,40,1,3,8,3,0,2,1,1,1,,4,8,8////,,
38,1,94,1,16,0,12,40,1,3,8,3,0,3,1,1,1,,4,8,8////,,
43,1,94,1,16,0,13,15,2,3,7,5,7,2,1,1,,,,8,8////,,
43,1,94,1,16,0,13,15,2,3,7,5,7,3,1,1,,,,8,8////,,
29,1,94,1,16,0,14,10,2,8,8,5,7,5,1,1,1,,4,8,8////,,UH 14.20-14.40
20,1,94,1,17,1,8,45,2,0,2,4,0,8,2,0,1,1,,6,802//,,Rüsselsheim
43,1,94,1,17,2,10,30,1,4,3,5,6,1,1,1,1,2,,8,8////,b-c-d-e-f,
43,1,94,1,17,2,10,30,1,4,3,5,6,5,1,1,1,2,,8,8////,,
44,1,94,1,17,2,13,55,2,9,8,3,7,1,1,1,1,,,35,8////,b-c-d-e-f,"UB, UH"
24,1,94,1,18,0,10,15,1,11,6,5,0,1,1,1,1,2,,8,8////,b-c-d-e-f,
24,1,94,1,18,0,10,15,1,2,3,3,0,5,1,1,1,2,,8,8////,,
2,1,94,1,18,0,10,30,1,15,6,3,8,1,2,1,1,,,8,8////,b-c-d-e-f,
2,1,94,1,18,0,10,30,1,4,6,3,8,12,1,1,1,,,8,8////,b,
38,1,94,1,18,0,10,30,2,15,8,3,,1,2,1,1,1,,8,8////,b-c-d-e-f,
38,1,94,1,18,0,10,30,1,7,8,3,,5,2,1,1,1,,8,8////,,UH 20min
38,1,94,1,18,0,10,30,1,7,8,3,,12,0,1,1,1,,8,8////,b-c-d-e-f,UH 10min
51,1,94,1,18,0,10,30,1,11,6,5,0,1,3,0,1,3,48,8,8////,a-b-c-d-e-f,
9,1,94,1,18,0,11,0,1,1,,,8,1,1,1,1,,,8,8////,b-c-d-e-f,"kA kE, relativ homogen"
41,1,94,1,18,0,11,29,1,0,7,1,0,1,1,1,1,,,8,8////,c-d-e,"kA, kE"
2,1,94,1,18,0,11,30,1,9,5,3,8,3,0,1,1,,,8,8////,,
2,1,94,1,18,0,11,30,1,9,5,3,8,5,0,1,1,,,8,8////,,
4,1,94,1,18,0,11,35,1,16,6,6,0,1,2,4,1,1,,8,8////,b-c-d-e-f,
4,1,94,1,18,0,11,35,1,0,6,6,0,5,1,1,1,1,,8,8////,,
4,1,94,1,18,0,11,35,1,0,6,6,0,12,0,1,1,1,,8,8////,b-c-d-e-f,
4,1,94,1,18,0,11,45,1,0,6,6,0,2,1,1,1,1,,8,8////,,
43,1,94,1,18,2,11,45,2,18,7,3,9,1,1,1,1,,,8,8////,b-c-d-e-f,
43,1,94,1,18,2,11,45,2,12,7,3,9,12,1,1,1,,,8,8////,b-c-d-e-f,
29,1,94,1,18,0,11,55,1,21,8,3,7,1,2,1,1,,,8,8////,b-c-d-e-f,"kE durchAs, UH 14.20-14.40"
26,1,94,1,18,0,12,15,2,4,8,5,5,1,2,1,1,,,8,8////,a-b-c-d-e-f-g,kA kE
26,1,94,1,18,0,12,15,2,4,8,5,5,2,0,1,1,,,8,8////,,kA kE
26,1,94,1,18,0,12,15,2,4,8,5,5,3,0,1,1,,,8,8////,,kA kE
43,1,94,1,18,2,12,15,2,3,8,3,9,2,1,1,,,,8,8////,,
43,1,94,1,18,2,12,15,2,12,8,3,9,5,1,1,1,,,8,8////,,
50,1,94,1,18,0,13,5,1,8,4,1,2,1,1,1,1,,,9,8////,c-d-e,UH
20,1,94,1,18,2,13,10,1,1,5,7,7,1,1,1,1,1,,9,8////,d/f,kA
28,1,94,1,18,0,13,25,1,1,,3,2,1,1,1,1,,,8,8////,c-d-e,
29,1,94,1,18,0,13,30,1,4,8,3,7,12,1,1,1,,,8,8////,b-c-d-e-f,"kA, UH 13.45-13.55, sehr deutlich"
20,1,94,1,18,2,13,40,1,1,3,1,7,3,2,1,1,1,,9,8////,,
50,1,94,1,18,0,13,40,1,0,2,1,2,2,2,1,2,,,9,8////,,"kA, kE"
50,1,94,1,18,0,13,40,1,0,2,1,2,8,1,0,1,,,9,802//,,"kA, kE"
4,1,94,1,18,0,13,50,2,0,6,5,8,2,1,4,1,1,,8,8////,,
29,1,94,1,18,0,13,55,1,1,8,3,7,5,2,1,1,,,8,8////,,
50,1,94,1,18,0,14,5,1,2,4,1,2,11,1,1,2,,,9,8////,,
29,1,94,1,18,0,15,20,0,1,7,5,8,2,0,1,1,,,8,8////,,
51,2,94,1,18,0,21,0,2,8,6,5,7,1,2,0,1,3,38,8,8////,d-e-f-g,
43,2,94,1,18,0,21,30,1,4,6,3,9,1,1,1,1,,,8,8////,c-d-e,
43,2,94,1,18,0,21,30,1,4,6,3,9,8,1,0,2,,,8,805//,,
43,2,94,1,18,0,21,30,1,3,6,3,9,9,1,0,2,,,8,8//05,,
50,1,94,1,20,0,10,40,1,1,,3,,2,1,4,2,,,9,8////,,
50,1,94,1,20,0,10,40,1,1,,3,,3,1,4,2,,,9,8////,,
51,1,94,1,21,0,14,39,1,1,4,1,8,12,0,0,1,2,,8,8////,e-f-g,kE durch Ac
28,1,94,1,21,0,15,28,1,1,2,1,0,3,1,1,1,,,8,8////,,
2,1,94,1,21,0,16,0,0,1,1,3,0,3,1,1,1,3,,8,8////,,
9,1,94,1,24,0,10,0,1,2,4,6,2,1,1,4,1,,,8,8////,c-d-e-f,"kA kE, diffus"
46,1,94,1,24,0,11,30,2,2,4,4,7,1,1,1,1,2,,8,8////,b-c-d-e-f,
46,1,94,1,24,0,11,30,2,2,4,4,7,2,1,1,2,2,,8,8////,,
46,1,94,1,24,0,11,30,2,2,4,4,7,3,0,1,2,2,,8,8////,,
38,1,94,1,24,0,11,35,1,4,7,3,7,1,1,1,1,,,8,8////,b-c-d-e-f,
28,1,94,1,24,0,12,55,0,12,8,3,5,1,1,1,1,,,8,8////,b-c-d-e-f,kA
28,1,94,1,24,0,12,55,0,3,8,3,5,2,1,1,1,,,8,8////,,
38,1,94,1,24,0,13,30,1,0,3,5,0,3,1,1,1,,,8,8////,,5'
29,1,94,1,24,1,13,35,1,0,6,1,5,11,1,1,1,,,8,8////,,"kA, Chemnitz"
29,1,94,1,24,1,13,45,2,9,8,5,8,1,1,1,1,,,8,8////,b-c-d-e-f,"kE, Zug Chemnitz-Tharand"
9,1,94,1,24,0,14,0,1,1,6,1,2,1,0,4,1,,,8,8////,c-d-e-f,"kA kE, diffus"
26,1,94,1,24,0,14,10,2,1,9,1,5,1,1,1,1,,,8,8////,b-c-d-e-f,kE
2,1,94,1,24,0,14,50,1,3,,3,3,1,1,1,1,,,8,8////,a/c-d-e,
29,1,94,1,24,1,14,50,2,0,8,3,5,3,1,1,1,,,8,8////,,Freiberg
28,1,94,1,24,0,15,0,0,1,8,3,5,3,2,1,1,,,8,8////,,
22,1,94,1,24,0,15,10,1,2,6,7,2,1,1,4,1,,,5,8////,b-c-d-e,
43,2,94,1,24,1,17,40,1,6,7,3,5,1,2,1,2,,,8,8////,,Waltersdorf
29,2,94,1,24,0,18,0,2,2,8,3,7,1,1,0,1,,,8,8////,a-b-c-d-e-f,kA kE
38,1,94,1,26,0,13,20,1,0,2,,,1,1,1,1,,1,8,8////,d,"3', Cb?"
10,1,94,1,26,0,13,50,1,6,8,5,5,1,2,1,1,,,4,8////,b-c-d-e-f,UH
10,1,94,1,26,0,13,50,1,1,8,5,5,2,1,0,1,,,4,8////,,kE
10,1,94,1,26,0,13,50,1,6,8,5,5,5,2,1,1,,,4,8////,,UH
20,1,94,1,26,2,14,20,0,0,3,1,6,11,1,1,1,4,0,9,8////,,"40 sek!, an Cb-Schirm oder ausfallendem Niederschlag"
28,2,94,1,26,1,17,25,1,1,8,3,2,8,1,3,2,,,8,805//,,Sohland
28,2,94,1,26,1,17,25,1,1,8,3,2,9,1,3,2,,,8,8//04,,Sohland
28,2,94,1,26,1,17,25,1,0,8,3,2,13,1,0,1,,,8,8////,,10°-links  rechts
22,2,94,1,26,0,21,10,2,2,4,3,2,1,1,0,1,,,5,8////,b-c-d-e,
29,1,94,1,27,0,12,50,2,1,,3,7,1,0,1,1,,,8,8////,c-d-e,
29,1,94,1,30,0,13,35,0,2,,3,8,3,1,1,1,,,8,8////,,"kA, kE durch Ac"
29,1,94,1,30,0,13,40,0,0,,3,8,2,1,1,1,,,8,8////,,"kA, kE, in Ac-Lücken"
43,2,94,1,30,0,22,10,1,2,2,1,8,8,2,0,2,2,,8,808//,,
43,2,94,1,30,0,22,10,1,2,2,1,8,9,2,0,2,2,,8,8//05,,
50,1,94,1,31,0,13,55,0,0,,3,2,11,1,1,1,,,9,8////,,"kA, kE"
2,1,94,2,1,0,10,50,0,4,3,6,0,1,1,1,1,,,8,8////,c-d-e-f,
9,1,94,2,1,0,13,0,1,12,6,3,7,1,0,0,1,,,8,8////,,"kA, kE, UH, UB, V:variabel, Cs/As-Gemisch"
26,1,94,2,1,0,13,30,1,1,9,1,5,1,0,1,1,,,8,8////,c-d-e,
26,1,94,2,1,0,13,30,1,1,9,1,5,3,0,1,1,,,8,8////,,
26,1,94,2,1,0,13,30,1,1,9,1,5,5,0,1,1,,,8,8////,,
38,1,94,2,1,0,14,25,2,2,8,3,2,1,0,1,1,1,12,8,8////,c-d-e,
2,1,94,2,1,0,15,50,1,3,4,6,3,1,0,1,1,,,8,8////,b-c-d-e,
29,1,94,2,1,0,15,50,2,3,5,3,2,1,1,1,1,,,8,8////,c-d-e,kA durch Sc
43,1,94,2,1,2,16,5,1,1,6,5,8,1,1,1,1,,,8,8////,c-d-e,
43,1,94,2,1,2,16,5,1,3,6,5,8,8,1,0,2,,,8,815//,,
2,1,94,2,2,0,9,30,1,3,4,3,2,1,1,1,1,,2,8,8////,b-c-d-e-f,
51,1,94,2,2,0,9,30,1,5,6,3,6,1,2,3,1,4,1,8,8////,b-c-d-e,UH
38,1,94,2,2,0,9,45,2,3,8,3,9,1,1,1,1,1,,8,8////,b-c-d-e-f,
28,1,94,2,2,0,9,55,1,3,,,5,1,0,1,1,,,8,8////,c-d-e,kA;kE
28,1,94,2,2,0,9,55,1,3,,,5,11,0,1,1,,,8,8////,,90°
50,1,94,2,2,0,9,55,2,3,8,3,,1,1,1,1,,,9,8////,c-d-e,kE
38,1,94,2,2,0,10,0,2,0,8,3,9,3,1,1,1,1,,8,8////,,5'
22,1,94,2,2,0,10,15,1,0,4,4,2,12,2,1,1,,,5,8////,c-d-e,
4,1,94,2,2,2,10,45,2,34,8,5,5,1,1,4,1,3,,8,8////,b-c-d-e-f,
4,1,94,2,2,2,10,45,2,0,8,5,5,5,1,4,1,3,,8,8////,,
10,1,94,2,2,0,11,10,1,2,2,1,0,3,1,1,1,,,4,8////,,UH
10,1,94,2,2,0,11,20,1,1,2,1,0,1,1,0,1,,,4,8////,e-f,
4,1,94,2,2,2,11,35,2,0,7,5,5,2,1,4,1,3,,8,8////,,
38,1,94,2,2,0,12,10,1,23,8,5,,1,1,1,1,1,,8,8////,b-c-d-e-f,kurze UH
4,1,94,2,2,2,12,12,2,0,6,5,3,3,1,4,1,3,,8,8////,,
41,1,94,2,2,0,12,14,1,0,7,1,5,1,2,1,1,,,8,8////,c-d-e-f,kE
25,1,94,2,2,2,12,30,1,2,8,5,1,1,1,1,1,,,7,8////,c-d-e,
51,1,94,2,2,0,12,30,1,23,6,3,9,1,2,4,1,4,13,8,8////,a-b-c-d-e-f-g,
29,1,94,2,2,0,12,45,1,21,7,5,8,1,1,1,1,,,8,8////,b-c-d-e-f,"kA durch Sc, UB"
44,1,94,2,2,2,12,50,2,6,8,3,7,1,0,1,1,,,35,8////,b-c-d-e,
48,1,94,2,2,1,12,50,2,6,8,3,7,1,0,1,1,,,35,8////,b-c-d-e,York
29,1,94,2,2,0,12,55,1,19,7,5,8,3,3,1,1,,,8,8////,,"kA durch Sc, UH 13.05-14.30"
46,1,94,2,2,0,13,10,1,2,5,7,1,2,1,1,2,2,,8,8////,,kE
38,1,94,2,2,0,13,15,1,17,8,5,,3,3,1,2,1,,8,8////,,"kurze UH, 3min 20°-Schweif, H=3!"
51,1,94,2,2,0,13,25,1,18,6,3,9,2,2,4,2,4,12,8,8////,,
2,1,94,2,2,0,13,30,1,18,5,5,5,1,2,1,1,,,8,8////,a-b-c-d-e-f,
2,1,94,2,2,0,13,30,1,18,5,5,5,2,2,1,2,,,8,8////,,
